date,close,high,low,open,volume
2024-05-24,72825.4921875,73880.93410326088,72633.59365736166,73689.03557312253,27891278
2024-05-27,74072.84375,75032.33654468913,71002.46680699482,72249.80744009068,43825202
2024-05-28,74456.6484375,74840.44559439433,73113.35838836984,73401.20625604059,18539072
2024-05-29,72153.859375,75032.3378075133,72153.859375,74552.59140209442,30244875
2024-05-30,70522.71875,72153.85646258504,70522.71875,71770.0593537415,28551273
2024-05-31,70522.71875,71674.11007653062,70522.71875,71482.21152210885,26198776
2024-06-03,72633.6015625,73305.24649108322,71194.36242982166,71386.26098084544,15706268
2024-06-04,72249.8046875,73017.3988940073,71866.00758424636,71866.00758424636,14098053
2024-06-05,74264.7265625,74840.42211724806,73689.03100775194,74840.42211724806,23177968
2024-06-07,74168.7890625,75416.12962888098,73976.890513826,75224.23108020698,21189349
2024-06-10,72633.6015625,73497.145042107,72537.6522869881,73017.39866454755,14598755
2024-06-11,72153.859375,72921.45362367021,72057.91009391622,72825.50434258643,16971175
2024-06-12,73401.203125,73976.89883578432,72153.86241830065,72249.81170343138,19246725
2024-06-13,75416.125,75799.92207379136,74648.5308524173,75224.22646310434,33763804
2024-06-14,76375.625,77239.16849874372,75799.92933417085,76471.5742776382,22926612
2024-06-17,74936.3671875,76279.65674015686,74840.4179337388,75991.80897887325,16123051
2024-06-18,76567.5234375,76951.32054746241,75416.13210761278,75512.08138510339,18207598
2024-06-19,77910.8125,79158.15309421183,77239.16756465517,77814.86322352217,24168863
2024-06-20,78294.609375,78870.30503216911,77910.81227022059,78198.66009880515,20288913
2024-06-21,76759.4140625,77527.00820312499,76759.4140625,77431.05893554687,17907523
2024-06-24,77335.1171875,77622.9650182227,76279.67514151675,76471.57369533188,15454227
2024-06-25,77527.015625,78486.50839263614,76855.37068765471,77335.11707147278,19088458
2024-06-26,78006.75,78102.69926199262,76663.46033210332,76855.35885608857,17783242
2024-06-27,78643.8125,78643.8125,77583.66306678922,78354.68083639706,11739720
2024-06-28,78547.4296875,78932.93854486197,77872.78918711656,78932.93854486197,9455929
2024-07-01,78836.5546875,79125.68630615831,78354.6686564028,78547.42306884169,11317202
2024-07-02,78836.5546875,79607.5723372555,78547.42306884169,79511.19513103606,14471904
2024-07-03,78836.5546875,79318.44071859718,78065.53703774449,79318.44071859718,11440328
2024-07-04,81535.1328125,81631.51003804669,79414.83385047282,79896.71997820627,43857229
2024-07-05,83944.5625,83944.5625,82113.39523536165,82498.90413318024,45791193
2024-07-08,84233.6953125,85390.22202159611,83751.80918370995,84715.58144129005,24035809
2024-07-09,84619.203125,85004.71202306378,83751.80810435649,84619.203125,21336201
2024-07-10,84619.203125,84811.95757403188,83944.56255338837,84426.4486759681,17813847
2024-07-11,84426.4375,85582.96404109588,83559.04259417808,85293.83240582192,24677608
2024-07-12,81342.3828125,82980.79573644846,81053.2511200385,82788.04127480746,26344386
2024-07-15,83559.0703125,84137.33377487025,81053.26197556229,81631.52543793253,25193080
2024-07-16,84522.828125,84811.95980615736,83559.05585447549,83751.81030858039,16166688
2024-07-17,83559.0703125,84811.97448096886,83269.93858131488,83944.5792874135,18186490
2024-07-18,83751.796875,83751.796875,80764.10331559264,80764.10331559264,24721790
2024-07-19,81342.3828125,82980.79573644846,81053.2511200385,82498.90958234596,18569122
2024-07-22,79993.1015625,81824.26894766567,79607.59263930723,81342.3827936747,18987560
2024-07-23,80860.4921875,81631.50999143325,80378.60606004173,81149.62386397498,15766389
2024-07-24,79029.3203125,80282.22417111282,78932.94309260671,79896.71529153964,16939083
2024-07-25,77487.28125,78065.54454291044,77198.14960354478,77487.28125,20323811
2024-07-26,77969.171875,78354.68075942522,77487.28576946848,77776.41743278739,14508334
2024-07-29,78258.3046875,79029.3224676724,78161.92746497845,78643.8135775862,12797136
2024-07-30,78065.5546875,78065.5546875,77101.78240740742,77487.29131944444,13169636
2024-07-31,80860.4921875,80860.4921875,77969.1754227503,78258.30709922528,20744323
2024-08-01,80089.46875,82980.78531137184,80089.46875,82884.40809265945,20900338
2024-08-02,76716.2734375,78451.06354035804,76619.89620956343,78065.5546286118,25800275
2024-08-05,68813.3515625,74114.09993216037,67656.8246454832,73921.3454459909,54608790
2024-08-06,69873.4921875,72572.05464439654,69680.7377262931,72186.54572198275,47295226
2024-08-07,71993.7734375,73246.67712516733,70162.60650937082,70355.3609228581,32710428
2024-08-08,70740.890625,71222.77680091962,69873.49550834468,70548.13615463216,28414729
2024-08-09,71993.7734375,73053.92271168005,71511.88740378179,72957.54550493641,16388222
2024-08-12,72764.8046875,73150.31358650663,72090.16411423842,72475.67301324503,9839259
2024-08-13,73343.0625,73824.94858738502,72764.79919513798,73728.57136990801,10716261
2024-08-14,74403.21875,74981.48210816062,74210.46429727979,74595.97320272021,13246168
2024-08-16,77294.53125,77294.53125,75848.87293485038,76523.5134819202,22061478
2024-08-19,75463.359375,77198.14924568965,75174.22772988505,77198.14924568965,14146565
2024-08-20,76041.625,76909.01996197719,75848.87056400508,76619.88830798479,10683836
2024-08-21,75463.359375,75752.49102011495,74981.47329980844,75077.85051484675,7805598
2024-08-22,75463.359375,76041.6226652299,74981.47329980844,75848.86823515326,8149101
2024-08-23,74885.0859375,75559.72635135136,74692.33153354247,74885.0859375,9420306
2024-08-26,73343.0625,75366.98406701708,73246.685282523,75270.60684954008,15655938
2024-08-27,73053.9375,73728.57808377309,72861.18304749341,72957.5602737467,11130145
2024-08-28,73632.203125,73632.203125,72668.43083278796,73053.93974967278,9794514
2024-08-29,71319.140625,71993.78114442568,70837.25453969595,70933.63175675676,16884479
2024-08-30,71608.2734375,72282.91396786676,71415.51900025236,71704.65065612382,16358520
2024-09-02,71704.6484375,71993.7800844254,70837.25349672379,71801.0256531418,12641376
2024-09-03,69873.4921875,71608.28233836207,69873.4921875,71415.52787715517,16314599
2024-09-04,67464.0546875,68524.20411830356,67271.3002455357,67271.3002455357,27366563
2024-09-05,66500.28125,68620.58007246377,66500.28125,67560.43066123188,25686769
2024-09-06,66403.90625,67174.92402939041,65536.51124818578,66596.66069484761,19022299
2024-09-09,65054.62109375,65729.2616087963,64187.22614583334,64476.35779513889,23263298
2024-09-10,63801.71875,64861.86815521148,63608.964312688826,64572.73649924471,30651376
2024-09-11,62548.8203125,63127.08367440293,61874.17972361325,62741.574766467646,35809707
2024-09-12,63898.1015625,64187.233243778275,62837.952064479636,63608.96988122172,35884106
2024-09-13,62066.93359375,63127.08308059977,61970.55636767275,62645.19695021351,25045135
2024-09-19,60814.0234375,62066.92724841522,59946.62849148178,61681.41838351823,49402713
2024-09-20,60717.6484375,62356.06117311508,60717.6484375,61488.666195436504,32746056
2024-09-23,60332.1328125,61199.52769319089,59946.62397663738,60043.00118560303,28542376
2024-09-24,60910.40625,61103.16070015823,60139.38844936709,60524.897349683546,26957500
2024-09-25,59946.6328125,61874.177275924434,59946.6328125,61488.66838323954,28652438
2024-09-26,62356.0625,62548.816943585785,61392.2902820711,61585.04472565688,37566015
2024-09-27,62221.34375,63384.35952102803,62221.34375,62705.933654595014,28433030
2024-09-30,59604.5546875,62318.25799034553,59604.5546875,62221.340015243906,32694163
2024-10-02,59410.72265625,59992.23054521819,58053.87091532422,58635.37880429241,28473536
2024-10-04,58732.30078125,59798.398650216586,58635.38279316213,59119.972733601484,24247578
2024-10-07,59119.96875,59992.2305840164,57666.19902663935,58344.62489754098,35066533
2024-10-08,58441.54296875,59119.968840692374,58053.87104192579,58150.78902363184,27411786
2024-10-10,57084.6953125,58344.629164898135,57084.6953125,58247.71117625212,45262214
2024-10-11,57472.36328125,58247.70713664629,57181.609335476394,57278.52731740093,29623969
2024-10-14,57472.36328125,59313.80493781619,57569.28126317453,57666.19924509907,20886249
2024-10-15,59119.96875,59507.64067622951,58247.70691598361,59216.88673155738,22715239
2024-10-16,57666.203125,58150.79306722689,57375.44915966387,57569.28513655462,23303268
2024-10-17,57860.03515625,58247.70708359506,57278.52726523241,57569.2812107412,23372873
2024-10-18,57375.4453125,58247.70715002112,57278.52733055321,58053.87118612754,14420260
2024-10-21,57181.609375,57763.11726694916,56697.01946504237,57181.609375,18514905
2024-10-22,55921.6796875,57084.695556217506,55921.6796875,56987.77756715771,27582527
2024-10-23,57278.52734375,58150.78918147208,55340.167704367595,55727.83963224408,27300780
2024-10-24,54855.58203125,56697.023830885606,54855.58203125,56406.26986252209,31499922
2024-10-25,54177.1484375,55146.32819487925,54080.230461762076,54274.066413237924,25829315
2024-10-28,56309.34765625,56697.01958503657,53983.316083530546,53983.316083530546,27775009
2024-10-29,57763.11328125,57763.11328125,55533.99984925545,56212.42567638423,28369314
2024-10-30,57278.52734375,57956.95321753384,56793.9374339044,57278.52734375,19838511
2024-10-31,57375.4453125,59313.80495143581,56503.18347497889,56697.01943887247,35809196
2024-11-01,56503.18359375,57763.11736170669,56309.347629448974,57181.6094688036,19083180
2024-11-04,56890.85546875,57569.281343164395,56600.1015225724,56793.9374866908,15586947
2024-11-05,55824.7578125,56309.34772406684,55437.08588324653,56018.593777126734,17484474
2024-11-06,55534.00390625,56212.429782940664,54564.824082406194,55824.75785340314,22092218
2024-11-07,55534.00390625,56309.347765325045,55049.4139943281,55146.33197671248,17043102
2024-11-08,55243.25,56503.18377192983,55243.25,56212.429824561405,13877396
2024-11-11,53304.89453125,55049.418352272725,53304.89453125,54952.500362215906,29811326
2024-11-12,51366.53125,52917.21898584906,51366.53125,52917.21898584906,37962881
2024-11-13,49040.50390625,51366.53571208004,48943.585914340416,50397.35579298419,52527995
2024-11-14,48362.07421875,50203.515922469946,48362.07421875,48652.82817196894,48510715
2024-11-15,51851.12109375,52529.54697721962,48749.74562646028,48749.74562646028,46774485
2024-11-18,54952.49609375,55727.83995397927,54177.15223352072,55243.250041335974,48095234
2024-11-19,54564.82421875,55727.84001026865,54177.152288243786,54758.66018400311,31539632
2024-11-20,53595.6484375,54758.664316794755,53111.05848779385,54370.992357029834,20864667
2024-11-21,54661.7421875,55146.33210050975,53014.13648326685,53207.97244847075,19096850
2024-11-22,54274.0703125,54952.49619140625,54177.15232979911,54274.0703125,15281543
2024-11-25,56115.51171875,56115.51171875,54952.495931832906,55630.92180753454,36237325
2024-11-26,56503.18359375,57084.691486653086,55727.83973654589,56115.51166514794,23209405
2024-11-27,54564.82421875,56018.59395814832,54274.07027087034,55921.67597552176,21808387
2024-11-28,53789.484375,54661.74628378378,53498.730405405404,54274.07432432432,20001134
2024-11-29,52529.55078125,53595.64867533441,52141.87881976476,53401.81269459179,24513531
2024-12-02,51948.04296875,52723.386893656716,51463.453015683306,52626.46890304338,22044867
2024-12-03,51948.04296875,52723.386893656716,51463.453015683306,51463.453015683306,23374603
2024-12-04,51463.453125,51754.20709745763,50397.3552259887,50397.3552259887,29004766
2024-12-05,52044.953125,52723.37895716946,51560.36324487896,51560.36324487896,23588277
2024-12-06,52432.62890625,52723.38285582255,51075.777141578095,52238.7929398683,22861874
2024-12-09,51754.20703125,52917.2229195927,51560.371049859554,51851.12502194523,26227680
2024-12-10,52335.7109375,52820.30085358796,52044.956987847225,52820.30085358796,20783970
2024-12-11,52335.7109375,52529.54690393519,51754.20303819445,51948.03900462963,14565947
2024-12-12,54177.1484375,54758.65629192755,52238.7889227415,52335.70689847943,33476698
2024-12-13,54370.9921875,54564.828166778076,53789.48424966578,54080.23821858289,15908823
2024-12-16,53886.3984375,54855.57826551259,53498.72650629497,54564.82431710881,15277277
2024-12-17,52529.55078125,53498.7306849631,52335.714800507376,53014.14073310655,20215230
2024-12-18,53207.97265625,53692.5625711521,52335.71080942623,52432.62879240665,13698937
2024-12-19,51463.453125,52141.87906073446,51463.453125,51851.125088276836,22481925
2024-12-20,51366.53125,51463.449233490566,50300.43343160377,51075.7772995283,24674774
2024-12-23,51851.12109375,52335.71101051402,51657.28512704439,51754.2031103972,13672650
2024-12-24,52723.38671875,52820.30470904182,51948.042796415444,52044.96078670726,11634677
2024-12-26,51948.04296875,52917.222874883395,51851.124978136664,52820.30488427006,10517075
2024-12-27,52399.828125,52790.14341829609,51911.93400837989,52204.67047835195,10747196
2024-12-30,51911.9375,52692.56813909774,51814.35867011278,52009.516329887214,12624702
